CMDLINE /usr/bin/python3 evaluate_greedy_only_memprof.py 2
MEM 232.585938 1729308451.6928
MEM 232.585938 1729308451.7931
MEM 232.585938 1729308451.8933
MEM 232.585938 1729308451.9936
MEM 232.585938 1729308452.0938
MEM 232.585938 1729308452.1941
MEM 232.585938 1729308452.2943
MEM 232.585938 1729308452.3946
MEM 232.585938 1729308452.4949
MEM 232.585938 1729308452.5951
MEM 232.585938 1729308452.6953
MEM 232.585938 1729308452.7956
MEM 232.585938 1729308452.8958
MEM 232.585938 1729308452.9960
MEM 232.585938 1729308453.0963
MEM 232.585938 1729308453.1965
MEM 232.585938 1729308453.2967
MEM 232.585938 1729308453.3969
MEM 232.585938 1729308453.4971
MEM 232.585938 1729308453.5974
MEM 232.585938 1729308453.6976
MEM 232.585938 1729308453.7978
MEM 232.585938 1729308453.8981
MEM 232.585938 1729308453.9984
MEM 232.585938 1729308454.0986
MEM 232.585938 1729308454.1989
MEM 232.585938 1729308454.2991
MEM 232.585938 1729308454.3994
MEM 232.585938 1729308454.4996
MEM 232.585938 1729308454.5999
MEM 232.585938 1729308454.7001
MEM 232.585938 1729308454.8004
MEM 232.585938 1729308454.9006
MEM 232.585938 1729308455.0009
MEM 232.585938 1729308455.1011
MEM 232.585938 1729308455.2014
MEM 232.585938 1729308455.3016
MEM 232.585938 1729308455.4019
MEM 232.585938 1729308455.5021
MEM 232.585938 1729308455.6024
MEM 232.585938 1729308455.7026
MEM 232.585938 1729308455.8029
MEM 232.585938 1729308455.9031
MEM 232.585938 1729308456.0034
MEM 232.585938 1729308456.1036
MEM 232.585938 1729308456.2038
MEM 232.585938 1729308456.3041
MEM 232.585938 1729308456.4043
MEM 232.585938 1729308456.5045
MEM 232.585938 1729308456.6047
MEM 232.585938 1729308456.7050
MEM 232.585938 1729308456.8052
MEM 232.585938 1729308456.9055
MEM 232.585938 1729308457.0058
MEM 232.585938 1729308457.1060
MEM 232.585938 1729308457.2063
MEM 232.585938 1729308457.3065
MEM 232.585938 1729308457.4067
MEM 232.585938 1729308457.5069
MEM 232.585938 1729308457.6072
MEM 232.585938 1729308457.7074
MEM 232.585938 1729308457.8077
MEM 232.585938 1729308457.9079
MEM 232.585938 1729308458.0081
MEM 232.585938 1729308458.1084
MEM 232.585938 1729308458.2086
MEM 232.585938 1729308458.3088
MEM 232.585938 1729308458.4091
MEM 232.585938 1729308458.5093
MEM 232.585938 1729308458.6096
MEM 232.585938 1729308458.7098
MEM 232.585938 1729308458.8100
MEM 232.585938 1729308458.9103
MEM 232.585938 1729308459.0106
MEM 232.585938 1729308459.1108
MEM 232.585938 1729308459.2111
MEM 232.585938 1729308459.3114
MEM 232.585938 1729308459.4116
MEM 232.585938 1729308459.5119
MEM 232.585938 1729308459.6121
MEM 232.585938 1729308459.7124
MEM 232.585938 1729308459.8126
MEM 232.585938 1729308459.9129
MEM 232.585938 1729308460.0132
MEM 232.585938 1729308460.1135
MEM 232.585938 1729308460.2137
MEM 232.585938 1729308460.3140
MEM 232.585938 1729308460.4142
MEM 232.585938 1729308460.5145
MEM 232.585938 1729308460.6147
MEM 232.585938 1729308460.7150
MEM 232.585938 1729308460.8153
MEM 232.585938 1729308460.9155
MEM 232.585938 1729308461.0158
MEM 232.585938 1729308461.1160
MEM 232.585938 1729308461.2163
MEM 232.585938 1729308461.3165
MEM 232.585938 1729308461.4167
MEM 232.585938 1729308461.5170
MEM 232.585938 1729308461.6173
MEM 232.585938 1729308461.7175
MEM 232.585938 1729308461.8178
MEM 232.585938 1729308461.9180
MEM 232.585938 1729308462.0183
MEM 232.585938 1729308462.1186
MEM 232.585938 1729308462.2188
MEM 232.585938 1729308462.3191
MEM 232.585938 1729308462.4194
MEM 232.585938 1729308462.5196
MEM 232.585938 1729308462.6199
MEM 232.585938 1729308462.7201
MEM 232.585938 1729308462.8204
MEM 232.585938 1729308462.9206
MEM 232.585938 1729308463.0209
MEM 232.585938 1729308463.1212
MEM 232.585938 1729308463.2214
MEM 232.585938 1729308463.3217
MEM 232.585938 1729308463.4219
MEM 232.585938 1729308463.5222
MEM 232.585938 1729308463.6224
MEM 232.585938 1729308463.7227
MEM 232.585938 1729308463.8230
MEM 232.585938 1729308463.9232
MEM 232.585938 1729308464.0235
MEM 232.585938 1729308464.1237
MEM 232.585938 1729308464.2240
MEM 232.585938 1729308464.3243
MEM 232.585938 1729308464.4245
MEM 232.585938 1729308464.5248
MEM 232.585938 1729308464.6250
MEM 232.585938 1729308464.7253
MEM 232.585938 1729308464.8255
MEM 232.585938 1729308464.9258
MEM 232.585938 1729308465.0261
MEM 232.585938 1729308465.1263
MEM 232.585938 1729308465.2266
MEM 232.585938 1729308465.3268
MEM 232.585938 1729308465.4271
MEM 232.585938 1729308465.5273
MEM 232.585938 1729308465.6275
MEM 232.585938 1729308465.7277
MEM 232.585938 1729308465.8279
MEM 232.585938 1729308465.9282
MEM 232.585938 1729308466.0284
MEM 232.585938 1729308466.1287
MEM 232.585938 1729308466.2289
MEM 232.585938 1729308466.3292
MEM 232.585938 1729308466.4294
MEM 232.585938 1729308466.5297
MEM 232.585938 1729308466.6299
MEM 232.585938 1729308466.7302
MEM 232.585938 1729308466.8304
MEM 232.585938 1729308466.9307
MEM 232.585938 1729308467.0309
MEM 232.585938 1729308467.1312
MEM 232.585938 1729308467.2315
MEM 232.585938 1729308467.3318
MEM 232.585938 1729308467.4320
MEM 232.585938 1729308467.5323
MEM 232.585938 1729308467.6325
MEM 232.585938 1729308467.7327
MEM 232.585938 1729308467.8330
MEM 232.585938 1729308467.9332
MEM 232.585938 1729308468.0335
MEM 232.585938 1729308468.1337
MEM 232.585938 1729308468.2339
MEM 232.585938 1729308468.3342
MEM 232.585938 1729308468.4344
MEM 232.585938 1729308468.5346
MEM 232.585938 1729308468.6349
MEM 232.585938 1729308468.7351
MEM 232.585938 1729308468.8354
MEM 232.585938 1729308468.9356
MEM 232.585938 1729308469.0358
MEM 232.585938 1729308469.1361
MEM 232.585938 1729308469.2363
MEM 232.585938 1729308469.3365
MEM 232.585938 1729308469.4367
MEM 232.585938 1729308469.5369
MEM 232.585938 1729308469.6372
MEM 232.585938 1729308469.7374
MEM 232.585938 1729308469.8376
MEM 232.585938 1729308469.9379
MEM 232.585938 1729308470.0381
MEM 232.585938 1729308470.1384
MEM 232.585938 1729308470.2386
MEM 232.585938 1729308470.3388
MEM 232.585938 1729308470.4391
MEM 232.585938 1729308470.5393
MEM 232.585938 1729308470.6395
MEM 232.585938 1729308470.7397
MEM 232.585938 1729308470.8400
MEM 232.585938 1729308470.9402
MEM 232.585938 1729308471.0405
MEM 232.585938 1729308471.1407
MEM 232.585938 1729308471.2409
MEM 232.585938 1729308471.3412
MEM 232.585938 1729308471.4414
MEM 232.585938 1729308471.5417
MEM 232.585938 1729308471.6419
MEM 232.585938 1729308471.7422
MEM 232.585938 1729308471.8424
MEM 232.585938 1729308471.9426
MEM 232.585938 1729308472.0429
MEM 232.585938 1729308472.1431
MEM 232.585938 1729308472.2435
MEM 232.585938 1729308472.3437
MEM 232.585938 1729308472.4440
MEM 232.585938 1729308472.5442
MEM 232.585938 1729308472.6445
MEM 232.585938 1729308472.7447
MEM 232.585938 1729308472.8449
MEM 232.585938 1729308472.9452
MEM 232.585938 1729308473.0454
MEM 232.585938 1729308473.1457
MEM 232.585938 1729308473.2459
MEM 232.585938 1729308473.3461
MEM 232.585938 1729308473.4464
MEM 232.585938 1729308473.5466
MEM 232.585938 1729308473.6468
MEM 232.585938 1729308473.7471
MEM 232.585938 1729308473.8473
MEM 232.585938 1729308473.9475
MEM 232.585938 1729308474.0477
MEM 232.585938 1729308474.1479
MEM 232.585938 1729308474.2482
MEM 232.585938 1729308474.3484
MEM 232.585938 1729308474.4486
MEM 232.585938 1729308474.5489
MEM 232.585938 1729308474.6492
MEM 232.585938 1729308474.7494
MEM 232.585938 1729308474.8496
MEM 232.585938 1729308474.9499
MEM 232.585938 1729308475.0501
MEM 232.585938 1729308475.1504
MEM 232.585938 1729308475.2506
MEM 232.585938 1729308475.3508
MEM 232.585938 1729308475.4511
MEM 232.585938 1729308475.5513
MEM 232.585938 1729308475.6516
MEM 232.585938 1729308475.7518
MEM 232.585938 1729308475.8520
MEM 232.585938 1729308475.9522
MEM 232.585938 1729308476.0525
MEM 232.585938 1729308476.1527
MEM 232.585938 1729308476.2529
MEM 232.585938 1729308476.3531
MEM 232.585938 1729308476.4534
MEM 232.585938 1729308476.5536
MEM 232.585938 1729308476.6539
MEM 232.585938 1729308476.7541
MEM 232.585938 1729308476.8544
MEM 232.585938 1729308476.9546
MEM 232.585938 1729308477.0548
MEM 232.585938 1729308477.1551
MEM 232.585938 1729308477.2553
MEM 232.585938 1729308477.3555
MEM 232.585938 1729308477.4557
MEM 232.585938 1729308477.5559
MEM 232.585938 1729308477.6562
MEM 232.585938 1729308477.7564
MEM 232.585938 1729308477.8566
MEM 232.585938 1729308477.9568
MEM 232.585938 1729308478.0571
MEM 232.585938 1729308478.1574
MEM 232.585938 1729308478.2576
MEM 232.585938 1729308478.3578
MEM 232.585938 1729308478.4581
MEM 232.585938 1729308478.5583
MEM 232.585938 1729308478.6585
MEM 232.585938 1729308478.7587
MEM 232.585938 1729308478.8589
MEM 232.585938 1729308478.9592
MEM 232.585938 1729308479.0594
MEM 232.585938 1729308479.1597
MEM 232.585938 1729308479.2599
MEM 232.585938 1729308479.3602
MEM 232.585938 1729308479.4604
MEM 232.585938 1729308479.5606
MEM 232.585938 1729308479.6608
MEM 232.585938 1729308479.7611
MEM 232.585938 1729308479.8614
MEM 232.585938 1729308479.9616
MEM 232.585938 1729308480.0618
MEM 232.585938 1729308480.1620
MEM 232.585938 1729308480.2623
MEM 232.585938 1729308480.3625
MEM 232.585938 1729308480.4627
MEM 232.585938 1729308480.5629
MEM 232.585938 1729308480.6632
MEM 232.585938 1729308480.7634
MEM 232.585938 1729308480.8637
MEM 232.585938 1729308480.9639
MEM 232.585938 1729308481.0642
MEM 232.585938 1729308481.1644
MEM 232.585938 1729308481.2646
MEM 232.585938 1729308481.3649
MEM 232.585938 1729308481.4651
MEM 232.585938 1729308481.5653
MEM 232.585938 1729308481.6655
MEM 232.585938 1729308481.7657
MEM 232.585938 1729308481.8659
MEM 232.585938 1729308481.9662
MEM 232.585938 1729308482.0664
MEM 232.585938 1729308482.1667
MEM 232.585938 1729308482.2669
MEM 232.585938 1729308482.3672
MEM 232.585938 1729308482.4675
MEM 232.585938 1729308482.5677
MEM 232.585938 1729308482.6679
MEM 232.585938 1729308482.7682
MEM 232.585938 1729308482.8684
MEM 232.585938 1729308482.9687
MEM 232.585938 1729308483.0689
MEM 232.585938 1729308483.1692
MEM 232.585938 1729308483.2694
MEM 232.585938 1729308483.3696
MEM 232.585938 1729308483.4699
MEM 232.585938 1729308483.5701
MEM 232.585938 1729308483.6704
MEM 232.585938 1729308483.7706
MEM 232.585938 1729308483.8708
MEM 232.585938 1729308483.9710
MEM 232.585938 1729308484.0713
MEM 232.585938 1729308484.1714
MEM 232.585938 1729308484.2716
MEM 232.585938 1729308484.3719
MEM 232.585938 1729308484.4721
MEM 232.585938 1729308484.5724
MEM 232.585938 1729308484.6726
MEM 232.585938 1729308484.7729
MEM 232.585938 1729308484.8731
MEM 232.585938 1729308484.9734
MEM 232.585938 1729308485.0736
MEM 232.585938 1729308485.1738
MEM 232.585938 1729308485.2741
MEM 232.585938 1729308485.3743
MEM 232.585938 1729308485.4745
MEM 232.585938 1729308485.5747
MEM 232.585938 1729308485.6749
MEM 232.585938 1729308485.7752
MEM 232.585938 1729308485.8754
MEM 232.585938 1729308485.9756
MEM 232.585938 1729308486.0759
MEM 232.585938 1729308486.1761
MEM 232.585938 1729308486.2763
MEM 232.585938 1729308486.3766
MEM 232.585938 1729308486.4768
MEM 232.585938 1729308486.5770
MEM 232.585938 1729308486.6773
MEM 232.585938 1729308486.7774
MEM 232.585938 1729308486.8776
MEM 232.585938 1729308486.9779
MEM 232.585938 1729308487.0781
MEM 232.585938 1729308487.1784
MEM 232.585938 1729308487.2786
MEM 232.585938 1729308487.3788
MEM 232.585938 1729308487.4791
MEM 232.585938 1729308487.5794
MEM 232.585938 1729308487.6796
MEM 232.585938 1729308487.7798
MEM 232.585938 1729308487.8801
MEM 232.585938 1729308487.9803
MEM 232.585938 1729308488.0805
MEM 232.585938 1729308488.1807
MEM 232.585938 1729308488.2809
MEM 232.585938 1729308488.3812
MEM 232.585938 1729308488.4814
MEM 232.585938 1729308488.5816
MEM 232.585938 1729308488.6819
MEM 232.585938 1729308488.7821
MEM 232.585938 1729308488.8824
MEM 232.585938 1729308488.9826
MEM 232.585938 1729308489.0828
MEM 232.585938 1729308489.1831
MEM 232.585938 1729308489.2833
MEM 232.585938 1729308489.3835
MEM 232.585938 1729308489.4837
MEM 232.585938 1729308489.5839
MEM 232.585938 1729308489.6842
MEM 232.585938 1729308489.7844
MEM 232.585938 1729308489.8847
MEM 232.585938 1729308489.9849
MEM 232.585938 1729308490.0851
MEM 232.585938 1729308490.1854
MEM 232.585938 1729308490.2856
MEM 232.585938 1729308490.3858
MEM 232.585938 1729308490.4861
MEM 232.585938 1729308490.5863
MEM 232.585938 1729308490.6865
MEM 232.585938 1729308490.7867
MEM 232.585938 1729308490.8869
MEM 232.585938 1729308490.9871
MEM 232.585938 1729308491.0874
MEM 232.585938 1729308491.1876
MEM 232.585938 1729308491.2878
MEM 232.585938 1729308491.3881
MEM 232.585938 1729308491.4884
MEM 232.585938 1729308491.5886
MEM 232.585938 1729308491.6888
MEM 232.585938 1729308491.7890
MEM 232.585938 1729308491.8893
MEM 232.585938 1729308491.9895
MEM 232.585938 1729308492.0897
MEM 232.585938 1729308492.1900
MEM 232.585938 1729308492.2902
MEM 232.585938 1729308492.3905
MEM 232.585938 1729308492.4907
MEM 232.585938 1729308492.5909
MEM 232.585938 1729308492.6912
MEM 232.585938 1729308492.7915
MEM 232.585938 1729308492.8917
MEM 232.585938 1729308492.9919
MEM 232.585938 1729308493.0922
MEM 232.585938 1729308493.1924
MEM 232.585938 1729308493.2926
MEM 232.585938 1729308493.3929
MEM 232.585938 1729308493.4931
MEM 232.585938 1729308493.5934
MEM 232.585938 1729308493.6937
MEM 232.585938 1729308493.7939
MEM 232.585938 1729308493.8942
MEM 232.585938 1729308493.9944
MEM 232.585938 1729308494.0947
MEM 232.585938 1729308494.1949
MEM 232.585938 1729308494.2952
MEM 232.585938 1729308494.3955
MEM 232.585938 1729308494.4958
MEM 232.585938 1729308494.5960
MEM 232.585938 1729308494.6962
MEM 232.585938 1729308494.7965
MEM 232.585938 1729308494.8967
MEM 232.585938 1729308494.9969
MEM 232.585938 1729308495.0972
MEM 232.585938 1729308495.1975
MEM 232.585938 1729308495.2977
MEM 232.585938 1729308495.3979
MEM 232.585938 1729308495.4982
MEM 232.585938 1729308495.5985
MEM 232.585938 1729308495.6987
MEM 232.585938 1729308495.7990
MEM 232.585938 1729308495.8992
MEM 232.585938 1729308495.9995
MEM 232.585938 1729308496.0997
MEM 232.585938 1729308496.1999
MEM 232.585938 1729308496.3002
MEM 232.585938 1729308496.4004
MEM 232.585938 1729308496.5006
MEM 232.585938 1729308496.6009
MEM 232.585938 1729308496.7011
MEM 232.585938 1729308496.8014
MEM 232.585938 1729308496.9016
MEM 232.585938 1729308497.0018
MEM 232.585938 1729308497.1021
MEM 232.585938 1729308497.2023
MEM 232.585938 1729308497.3026
MEM 232.585938 1729308497.4028
MEM 232.585938 1729308497.5030
MEM 232.585938 1729308497.6033
MEM 232.585938 1729308497.7035
MEM 232.585938 1729308497.8037
MEM 232.585938 1729308497.9040
MEM 232.585938 1729308498.0042
MEM 232.585938 1729308498.1045
MEM 232.585938 1729308498.2047
MEM 232.585938 1729308498.3049
MEM 232.585938 1729308498.4052
MEM 232.585938 1729308498.5054
MEM 232.585938 1729308498.6056
MEM 232.585938 1729308498.7059
MEM 232.585938 1729308498.8062
MEM 232.585938 1729308498.9064
MEM 232.585938 1729308499.0067
MEM 232.585938 1729308499.1070
MEM 232.585938 1729308499.2072
MEM 232.585938 1729308499.3075
MEM 232.585938 1729308499.4077
MEM 232.585938 1729308499.5080
MEM 232.585938 1729308499.6082
MEM 232.585938 1729308499.7085
MEM 232.585938 1729308499.8087
MEM 232.585938 1729308499.9090
MEM 232.585938 1729308500.0092
MEM 232.585938 1729308500.1095
MEM 232.585938 1729308500.2097
MEM 232.585938 1729308500.3100
MEM 232.585938 1729308500.4103
MEM 232.585938 1729308500.5106
MEM 232.585938 1729308500.6108
MEM 232.585938 1729308500.7110
MEM 232.585938 1729308500.8113
MEM 232.585938 1729308500.9116
MEM 232.585938 1729308501.0118
MEM 232.585938 1729308501.1120
MEM 232.585938 1729308501.2123
MEM 232.585938 1729308501.3124
MEM 232.585938 1729308501.4127
MEM 232.585938 1729308501.5129
MEM 232.585938 1729308501.6132
MEM 232.585938 1729308501.7134
MEM 232.585938 1729308501.8136
MEM 232.585938 1729308501.9139
MEM 232.585938 1729308502.0141
MEM 232.585938 1729308502.1144
MEM 232.585938 1729308502.2146
MEM 232.585938 1729308502.3148
MEM 232.585938 1729308502.4151
MEM 232.585938 1729308502.5153
MEM 232.585938 1729308502.6156
MEM 232.585938 1729308502.7158
MEM 232.585938 1729308502.8160
MEM 232.585938 1729308502.9163
MEM 232.585938 1729308503.0166
MEM 232.585938 1729308503.1168
